date,city,latitude,longitude,AQI,PM2.5,PM10,NO2,SO2,CO,month,season_factor,month_num,year
2023-10-20,Ahmedabad,23.0225,72.5714,202.7,117.7,178.5,51.9,18.1,9.96,10,1.0,10,2023
2023-10-21,Delhi,28.6139,77.209,392.2,237.5,354.0,98.9,38.4,21.61,10,1.0,10,2023
2023-10-21,Mumbai,19.076,72.8777,107.5,65.6,97.7,30.9,13.0,5.34,10,1.0,10,2023
2023-10-21,Chennai,13.0827,80.2707,97.3,60.0,69.4,18.0,8.5,4.3,10,1.0,10,2023
2023-10-21,Kolkata,22.5726,88.3639,120.0,75.7,108.0,29.1,9.5,5.96,10,1.0,10,2023
2023-10-21,Bengaluru,12.9716,77.5946,21.2,11.9,19.6,6.3,0.0,1.28,10,1.0,10,2023
2023-10-21,Hyderabad,17.385,78.4867,83.5,46.0,80.9,28.9,8.5,3.36,10,1.0,10,2023
2023-10-21,Puducherry,11.9416,79.8083,78.8,52.0,75.9,30.7,6.4,4.19,10,1.0,10,2023
2023-10-21,Lucknow,26.8467,80.9462,320.7,199.9,273.0,80.2,35.0,18.93,10,1.0,10,2023
2023-10-21,Patna,25.5941,85.1376,289.3,171.7,252.3,81.2,30.4,13.62,10,1.0,10,2023
2023-10-21,Ahmedabad,23.0225,72.5714,150.9,92.1,140.2,34.1,13.9,5.89,10,1.0,10,2023
2023-10-22,Delhi,28.6139,77.209,363.2,216.2,330.6,96.5,36.8,18.05,10,1.0,10,2023
2023-10-22,Mumbai,19.076,72.8777,147.8,89.0,143.0,38.2,13.7,8.44,10,1.0,10,2023
2023-10-22,Chennai,13.0827,80.2707,120.8,65.8,121.0,31.7,12.6,7.05,10,1.0,10,2023
2023-10-22,Kolkata,22.5726,88.3639,151.7,95.8,133.5,32.0,13.2,8.15,10,1.0,10,2023
2023-10-22,Bengaluru,12.9716,77.5946,71.6,51.0,74.0,23.2,7.4,3.84,10,1.0,10,2023
2023-10-22,Hyderabad,17.385,78.4867,78.2,51.9,73.4,21.8,11.2,3.3,10,1.0,10,2023
2023-10-22,Puducherry,11.9416,79.8083,72.5,45.1,57.8,17.4,8.2,3.3,10,1.0,10,2023
2023-10-22,Lucknow,26.8467,80.9462,305.1,175.5,283.6,78.9,29.4,14.33,10,1.0,10,2023
2023-10-22,Patna,25.5941,85.1376,94.4,52.7,93.3,23.4,11.8,4.1,10,1.0,10,2023
2023-10-22,Ahmedabad,23.0225,72.5714,191.8,111.5,164.9,47.5,17.9,8.05,10,1.0,10,2023
2023-10-23,Delhi,28.6139,77.209,265.4,159.8,249.0,70.1,29.0,13.99,10,1.0,10,2023
2023-10-23,Mumbai,19.076,72.8777,153.3,85.8,139.2,40.7,18.2,8.35,10,1.0,10,2023
2023-10-23,Chennai,13.0827,80.2707,121.0,67.4,106.3,32.0,14.4,5.9,10,1.0,10,2023
2023-10-23,Kolkata,22.5726,88.3639,175.9,109.0,149.3,50.4,15.8,6.88,10,1.0,10,2023
2023-10-23,Bengaluru,12.9716,77.5946,100.3,68.7,95.0,28.1,10.1,4.86,10,1.0,10,2023
2023-10-23,Hyderabad,17.385,78.4867,65.9,28.2,60.9,21.7,7.3,3.92,10,1.0,10,2023
2023-10-23,Puducherry,11.9416,79.8083,106.7,65.7,95.0,23.4,14.7,5.86,10,1.0,10,2023
2023-10-23,Lucknow,26.8467,80.9462,158.7,89.4,152.9,35.5,19.6,5.18,10,1.0,10,2023
2023-10-23,Patna,25.5941,85.1376,339.6,206.2,306.6,84.2,37.7,17.69,10,1.0,10,2023
2023-10-23,Ahmedabad,23.0225,72.5714,119.4,63.0,108.9,29.8,8.9,5.91,10,1.0,10,2023
2023-10-24,Delhi,28.6139,77.209,234.1,140.5,216.5,64.5,25.2,10.98,10,1.0,10,2023
2023-10-24,Mumbai,19.076,72.8777,154.8,93.2,128.7,40.3,19.2,7.77,10,1.0,10,2023
2023-10-24,Chennai,13.0827,80.2707,50.1,30.2,35.4,16.0,6.1,2.33,10,1.0,10,2023
2023-10-24,Kolkata,22.5726,88.3639,163.4,97.0,147.1,37.8,13.6,9.31,10,1.0,10,2023
2023-10-24,Bengaluru,12.9716,77.5946,88.4,53.9,81.8,23.4,6.5,2.74,10,1.0,10,2023
2023-10-24,Hyderabad,17.385,78.4867,99.4,61.6,83.6,23.4,14.2,3.12,10,1.0,10,2023
2023-10-24,Puducherry,11.9416,79.8083,59.9,45.4,53.6,12.2,8.3,3.05,10,1.0,10,2023
2023-10-24,Lucknow,26.8467,80.9462,197.4,119.4,172.4,45.3,19.5,8.86,10,1.0,10,2023
2023-10-24,Patna,25.5941,85.1376,240.7,146.2,223.5,64.7,23.3,12.53,10,1.0,10,2023
2023-10-24,Ahmedabad,23.0225,72.5714,182.2,111.0,160.1,41.4,19.2,7.4,10,1.0,10,2023
2023-10-25,Delhi,28.6139,77.209,258.6,142.4,222.0,61.1,28.1,13.62,10,1.0,10,2023
2023-10-25,Mumbai,19.076,72.8777,117.8,74.3,113.1,28.8,9.0,5.68,10,1.0,10,2023
2023-10-25,Chennai,13.0827,80.2707,87.6,46.4,81.8,23.0,9.7,4.66,10,1.0,10,2023
2023-10-25,Kolkata,22.5726,88.3639,216.5,129.0,196.5,52.5,20.5,12.16,10,1.0,10,2023
2023-10-25,Bengaluru,12.9716,77.5946,38.7,27.6,29.9,6.7,4.4,0.45,10,1.0,10,2023
2023-10-25,Hyderabad,17.385,78.4867,91.4,50.6,80.5,19.6,12.3,6.37,10,1.0,10,2023
2023-10-25,Puducherry,11.9416,79.8083,34.6,23.5,38.0,10.8,2.1,1.49,10,1.0,10,2023
2023-10-25,Lucknow,26.8467,80.9462,171.4,100.7,144.6,42.4,14.1,8.37,10,1.0,10,2023
2023-10-25,Patna,25.5941,85.1376,152.6,92.6,131.9,39.3,17.4,9.22,10,1.0,10,2023
2023-10-25,Ahmedabad,23.0225,72.5714,46.2,23.5,39.2,13.4,1.3,1.33,10,1.0,10,2023
2023-10-26,Delhi,28.6139,77.209,290.4,174.7,264.4,74.4,29.7,14.71,10,1.0,10,2023
2023-10-26,Mumbai,19.076,72.8777,142.2,88.6,110.1,41.7,9.8,6.03,10,1.0,10,2023
2023-10-26,Chennai,13.0827,80.2707,84.3,53.9,51.9,21.0,10.0,5.21,10,1.0,10,2023
2023-10-26,Kolkata,22.5726,88.3639,145.1,85.6,125.7,34.7,12.4,6.37,10,1.0,10,2023
2023-10-26,Bengaluru,12.9716,77.5946,113.0,68.5,105.6,29.1,12.7,6.53,10,1.0,10,2023
2023-10-26,Hyderabad,17.385,78.4867,59.0,31.1,51.2,14.7,4.6,3.86,10,1.0,10,2023
2023-10-26,Puducherry,11.9416,79.8083,114.6,69.7,103.8,32.0,7.7,5.76,10,1.0,10,2023
2023-10-26,Lucknow,26.8467,80.9462,283.6,166.9,245.4,70.2,28.2,13.27,10,1.0,10,2023
2023-10-26,Patna,25.5941,85.1376,386.7,229.6,338.8,96.3,40.5,19.35,10,1.0,10,2023
2023-10-26,Ahmedabad,23.0225,72.5714,181.9,104.8,175.6,47.7,20.3,9.46,10,1.0,10,2023
2023-10-27,Delhi,28.6139,77.209,346.0,203.2,307.5,91.9,37.7,16.15,10,1.0,10,2023
2023-10-27,Mumbai,19.076,72.8777,150.0,87.8,129.4,38.6,17.3,7.95,10,1.0,10,2023
2023-10-27,Chennai,13.0827,80.2707,82.0,51.8,70.9,22.1,11.0,2.02,10,1.0,10,2023
2023-10-27,Kolkata,22.5726,88.3639,219.9,124.2,207.7,52.4,19.6,11.69,10,1.0,10,2023
2023-10-27,Bengaluru,12.9716,77.5946,110.9,61.5,89.8,27.0,8.7,4.48,10,1.0,10,2023
2023-10-27,Hyderabad,17.385,78.4867,124.0,69.6,115.0,37.0,12.1,6.33,10,1.0,10,2023
2023-10-27,Puducherry,11.9416,79.8083,115.4,63.3,113.4,33.1,13.2,7.06,10,1.0,10,2023
2023-10-27,Lucknow,26.8467,80.9462,238.2,140.0,223.1,64.1,26.0,11.95,10,1.0,10,2023
2023-10-27,Patna,25.5941,85.1376,189.9,114.9,178.4,51.6,18.1,9.81,10,1.0,10,2023
2023-10-27,Ahmedabad,23.0225,72.5714,101.1,65.6,84.7,28.4,7.8,6.09,10,1.0,10,2023
2023-10-28,Delhi,28.6139,77.209,305.7,179.5,280.7,74.1,32.1,15.01,10,1.0,10,2023
2023-10-28,Mumbai,19.076,72.8777,71.2,37.8,60.6,23.3,8.9,5.18,10,1.0,10,2023
2023-10-28,Chennai,13.0827,80.2707,131.3,76.1,116.7,31.2,11.8,4.72,10,1.0,10,2023
2023-10-28,Kolkata,22.5726,88.3639,179.3,101.2,161.1,53.3,16.9,9.16,10,1.0,10,2023
2023-10-28,Bengaluru,12.9716,77.5946,127.2,77.7,116.8,30.4,12.3,5.4,10,1.0,10,2023
2023-10-28,Hyderabad,17.385,78.4867,149.6,81.1,142.4,31.8,16.9,7.13,10,1.0,10,2023
2023-10-28,Puducherry,11.9416,79.8083,50.4,33.1,52.8,10.8,6.5,0.23,10,1.0,10,2023
2023-10-28,Lucknow,26.8467,80.9462,134.2,87.0,119.0,26.1,12.0,5.79,10,1.0,10,2023
2023-10-28,Patna,25.5941,85.1376,228.4,135.2,207.0,56.8,25.6,11.84,10,1.0,10,2023
2023-10-28,Ahmedabad,23.0225,72.5714,180.6,114.2,159.4,40.1,20.5,9.17,10,1.0,10,2023
2023-10-29,Delhi,28.6139,77.209,291.1,171.5,257.1,76.2,31.1,15.34,10,1.0,10,2023
2023-10-29,Mumbai,19.076,72.8777,171.7,105.9,155.6,42.2,19.6,8.21,10,1.0,10,2023
2023-10-29,Chennai,13.0827,80.2707,99.2,55.5,84.0,23.9,8.3,5.76,10,1.0,10,2023
2023-10-29,Kolkata,22.5726,88.3639,112.6,68.1,102.4,20.9,10.4,5.89,10,1.0,10,2023
2023-10-29,Bengaluru,12.9716,77.5946,112.9,66.7,107.0,27.8,11.3,5.9,10,1.0,10,2023
2023-10-29,Hyderabad,17.385,78.4867,152.4,88.1,133.3,35.4,14.6,9.05,10,1.0,10,2023
2023-10-29,Puducherry,11.9416,79.8083,86.5,46.2,73.0,23.1,6.8,3.6,10,1.0,10,2023
2023-10-29,Lucknow,26.8467,80.9462,307.4,181.4,284.3,81.9,29.3,14.48,10,1.0,10,2023
2023-10-29,Patna,25.5941,85.1376,220.7,127.0,199.6,54.4,22.8,12.43,10,1.0,10,2023
2023-10-29,Ahmedabad,23.0225,72.5714,196.8,120.5,161.4,51.0,23.1,6.83,10,1.0,10,2023
2023-10-30,Delhi,28.6139,77.209,335.2,200.3,294.9,87.0,36.9,17.54,10,1.0,10,2023
2023-10-30,Mumbai,19.076,72.8777,125.2,70.4,113.8,34.8,11.7,5.97,10,1.0,10,2023
2023-10-30,Chennai,13.0827,80.2707,160.6,101.8,153.7,34.3,14.6,8.1,10,1.0,10,2023
2023-10-30,Kolkata,22.5726,88.3639,129.9,85.9,128.2,30.3,16.6,6.49,10,1.0,10,2023
2023-10-30,Bengaluru,12.9716,77.5946,177.7,107.3,164.5,50.0,20.3,9.4,10,1.0,10,2023
2023-10-30,Hyderabad,17.385,78.4867,115.1,71.6,97.1,29.4,9.3,3.97,10,1.0,10,2023
2023-10-30,Puducherry,11.9416,79.8083,76.0,51.9,75.8,18.7,11.1,3.23,10,1.0,10,2023
2023-10-30,Lucknow,26.8467,80.9462,95.3,46.3,76.3,27.1,8.3,5.23,10,1.0,10,2023
2023-10-30,Patna,25.5941,85.1376,355.2,207.6,323.5,91.0,33.8,19.11,10,1.0,10,2023
2023-10-30,Ahmedabad,23.0225,72.5714,147.1,86.3,149.3,38.9,16.6,8.71,10,1.0,10,2023
2023-10-31,Delhi,28.6139,77.209,228.0,143.0,201.2,54.8,22.3,10.78,10,1.0,10,2023
2023-10-31,Mumbai,19.076,72.8777,172.9,105.1,151.7,45.9,16.7,8.32,10,1.0,10,2023
2023-10-31,Chennai,13.0827,80.2707,91.2,57.0,85.2,21.3,10.8,4.34,10,1.0,10,2023
2023-10-31,Kolkata,22.5726,88.3639,147.3,81.0,140.4,36.9,15.2,8.41,10,1.0,10,2023
2023-10-31,Bengaluru,12.9716,77.5946,85.7,44.5,77.7,22.7,8.0,5.76,10,1.0,10,2023
2023-10-31,Hyderabad,17.385,78.4867,33.0,25.4,36.0,10.1,0.0,2.93,10,1.0,10,2023
2023-10-31,Puducherry,11.9416,79.8083,54.5,30.2,47.7,15.3,6.7,3.62,10,1.0,10,2023
2023-10-31,Lucknow,26.8467,80.9462,273.0,165.1,249.0,63.9,25.8,14.55,10,1.0,10,2023
2023-10-31,Patna,25.5941,85.1376,298.6,182.8,264.6,78.3,27.5,16.01,10,1.0,10,2023
2023-10-31,Ahmedabad,23.0225,72.5714,148.3,97.4,121.3,44.1,14.1,7.04,10,1.0,10,2023
2023-11-01,Delhi,28.6139,77.209,407.6,241.1,366.3,98.9,39.4,20.87,11,1.4,11,2023
2023-11-01,Mumbai,19.076,72.8777,159.9,92.1,132.9,38.0,18.6,7.15,11,1.4,11,2023
2023-11-01,Chennai,13.0827,80.2707,107.7,65.6,94.0,35.8,10.4,5.72,11,1.4,11,2023
2023-11-01,Kolkata,22.5726,88.3639,299.2,184.1,271.1,74.2,34.0,14.86,11,1.4,11,2023
2023-11-01,Bengaluru,12.9716,77.5946,126.7,72.8,100.2,35.0,8.0,6.33,11,1.4,11,2023
2023-11-01,Hyderabad,17.385,78.4867,160.8,107.7,130.1,36.6,15.8,7.84,11,1.4,11,2023
2023-11-01,Puducherry,11.9416,79.8083,94.0,56.0,74.5,24.9,4.8,4.67,11,1.4,11,2023
2023-11-01,Lucknow,26.8467,80.9462,269.0,166.5,256.1,65.9,29.7,13.13,11,1.4,11,2023
2023-11-01,Patna,25.5941,85.1376,268.4,169.8,245.7,67.1,28.2,13.69,11,1.4,11,2023
2023-11-01,Ahmedabad,23.0225,72.5714,220.9,125.9,196.6,57.7,21.8,11.95,11,1.4,11,2023
2023-11-02,Delhi,28.6139,77.209,422.7,249.2,369.9,105.0,41.2,21.47,11,1.4,11,2023
2023-11-02,Mumbai,19.076,72.8777,167.3,97.3,159.0,42.4,15.3,8.38,11,1.4,11,2023
2023-11-02,Chennai,13.0827,80.2707,160.5,97.8,149.2,37.1,18.1,10.34,11,1.4,11,2023
2023-11-02,Kolkata,22.5726,88.3639,212.4,121.5,192.6,56.6,21.1,9.57,11,1.4,11,2023
2023-11-02,Bengaluru,12.9716,77.5946,136.7,85.0,119.8,36.6,16.0,7.08,11,1.4,11,2023
2023-11-02,Hyderabad,17.385,78.4867,167.0,104.3,143.5,37.9,16.2,7.86,11,1.4,11,2023
2023-11-02,Puducherry,11.9416,79.8083,88.9,62.5,97.4,20.8,9.1,4.26,11,1.4,11,2023
2023-11-02,Lucknow,26.8467,80.9462,380.0,234.5,327.8,96.9,35.4,20.76,11,1.4,11,2023
2023-11-02,Patna,25.5941,85.1376,366.8,216.0,328.2,90.5,37.7,19.38,11,1.4,11,2023
2023-11-02,Ahmedabad,23.0225,72.5714,172.3,112.6,167.9,39.6,17.4,10.33,11,1.4,11,2023
2023-11-03,Delhi,28.6139,77.209,490.6,292.7,448.1,134.6,49.3,23.9,11,1.4,11,2023
2023-11-03,Mumbai,19.076,72.8777,202.9,123.0,178.4,52.5,17.8,9.48,11,1.4,11,2023
2023-11-03,Chennai,13.0827,80.2707,145.0,78.2,137.7,28.2,11.0,6.75,11,1.4,11,2023
2023-11-03,Kolkata,22.5726,88.3639,266.3,166.4,240.1,65.6,27.8,12.44,11,1.4,11,2023
2023-11-03,Bengaluru,12.9716,77.5946,144.2,80.5,130.4,35.5,12.8,7.38,11,1.4,11,2023
2023-11-03,Hyderabad,17.385,78.4867,173.5,110.0,143.3,43.1,15.8,9.54,11,1.4,11,2023
2023-11-03,Puducherry,11.9416,79.8083,120.1,74.6,102.5,33.6,8.9,4.27,11,1.4,11,2023
2023-11-03,Lucknow,26.8467,80.9462,225.1,134.9,208.0,44.4,25.2,11.39,11,1.4,11,2023
2023-11-03,Patna,25.5941,85.1376,226.3,136.3,212.4,59.0,24.8,9.95,11,1.4,11,2023
2023-11-03,Ahmedabad,23.0225,72.5714,205.4,118.6,198.6,53.9,26.2,9.8,11,1.4,11,2023
2023-11-04,Delhi,28.6139,77.209,334.0,199.7,311.6,82.0,33.6,16.8,11,1.4,11,2023
2023-11-04,Mumbai,19.076,72.8777,197.6,115.3,176.7,48.7,19.7,10.82,11,1.4,11,2023
2023-11-04,Chennai,13.0827,80.2707,170.0,97.8,149.9,39.2,17.4,7.96,11,1.4,11,2023
2023-11-04,Kolkata,22.5726,88.3639,264.0,163.9,217.4,68.0,25.5,13.66,11,1.4,11,2023
2023-11-04,Bengaluru,12.9716,77.5946,113.1,73.8,109.1,30.5,12.9,4.91,11,1.4,11,2023
2023-11-04,Hyderabad,17.385,78.4867,146.3,91.5,125.5,42.4,14.0,7.82,11,1.4,11,2023
2023-11-04,Puducherry,11.9416,79.8083,147.0,84.7,132.9,41.0,16.6,7.02,11,1.4,11,2023
2023-11-04,Lucknow,26.8467,80.9462,274.4,163.5,258.5,67.5,27.6,13.29,11,1.4,11,2023
2023-11-04,Patna,25.5941,85.1376,385.4,232.0,338.8,92.5,34.5,18.44,11,1.4,11,2023
2023-11-04,Ahmedabad,23.0225,72.5714,259.7,162.4,239.2,67.1,25.7,13.76,11,1.4,11,2023
2023-11-05,Delhi,28.6139,77.209,414.9,258.0,372.6,109.1,43.2,21.48,11,1.4,11,2023
2023-11-05,Mumbai,19.076,72.8777,115.5,73.9,102.9,27.1,8.6,5.77,11,1.4,11,2023
2023-11-05,Chennai,13.0827,80.2707,126.8,69.6,102.3,33.6,14.4,6.53,11,1.4,11,2023
2023-11-05,Kolkata,22.5726,88.3639,309.5,185.3,278.1,73.7,27.8,17.33,11,1.4,11,2023
2023-11-05,Bengaluru,12.9716,77.5946,173.9,97.4,157.8,43.1,16.8,8.29,11,1.4,11,2023
2023-11-05,Hyderabad,17.385,78.4867,181.3,112.9,166.4,44.8,17.8,10.0,11,1.4,11,2023
2023-11-05,Puducherry,11.9416,79.8083,114.3,68.9,102.6,30.0,10.5,6.54,11,1.4,11,2023
2023-11-05,Lucknow,26.8467,80.9462,238.1,140.8,219.2,55.0,20.7,11.97,11,1.4,11,2023
2023-11-05,Patna,25.5941,85.1376,217.2,123.8,201.5,53.5,24.3,9.66,11,1.4,11,2023
2023-11-05,Ahmedabad,23.0225,72.5714,219.8,133.9,188.5,59.1,23.0,9.38,11,1.4,11,2023
2023-11-06,Delhi,28.6139,77.209,389.0,235.3,345.4,91.3,39.5,21.66,11,1.4,11,2023
2023-11-06,Mumbai,19.076,72.8777,180.5,116.1,156.4,46.0,19.6,9.02,11,1.4,11,2023
2023-11-06,Chennai,13.0827,80.2707,118.6,74.8,121.9,30.9,10.8,5.74,11,1.4,11,2023
2023-11-06,Kolkata,22.5726,88.3639,378.0,227.5,335.4,89.9,34.1,19.26,11,1.4,11,2023
2023-11-06,Bengaluru,12.9716,77.5946,159.6,93.8,143.5,35.2,16.2,8.46,11,1.4,11,2023
2023-11-06,Hyderabad,17.385,78.4867,149.3,98.0,127.7,38.5,16.6,7.39,11,1.4,11,2023
2023-11-06,Puducherry,11.9416,79.8083,101.2,53.6,101.9,24.6,11.2,5.73,11,1.4,11,2023
2023-11-06,Lucknow,26.8467,80.9462,267.2,159.3,251.2,62.3,31.0,12.62,11,1.4,11,2023
2023-11-06,Patna,25.5941,85.1376,253.4,152.7,245.7,55.7,25.1,13.15,11,1.4,11,2023
2023-11-06,Ahmedabad,23.0225,72.5714,225.5,137.2,197.2,54.0,22.3,10.15,11,1.4,11,2023
2023-11-07,Delhi,28.6139,77.209,388.4,231.1,345.8,98.4,35.2,19.19,11,1.4,11,2023
2023-11-07,Mumbai,19.076,72.8777,288.7,167.8,270.1,72.4,27.7,13.11,11,1.4,11,2023
2023-11-07,Chennai,13.0827,80.2707,129.5,85.0,113.4,32.1,15.0,6.82,11,1.4,11,2023
2023-11-07,Kolkata,22.5726,88.3639,173.4,104.5,168.2,43.2,11.9,9.06,11,1.4,11,2023
2023-11-07,Bengaluru,12.9716,77.5946,134.0,71.3,107.2,37.4,11.9,5.79,11,1.4,11,2023
2023-11-07,Hyderabad,17.385,78.4867,166.8,96.9,150.9,40.9,14.3,7.83,11,1.4,11,2023
2023-11-07,Puducherry,11.9416,79.8083,113.9,68.5,101.9,36.2,12.9,6.55,11,1.4,11,2023
2023-11-07,Lucknow,26.8467,80.9462,297.2,179.4,264.0,77.4,29.5,15.08,11,1.4,11,2023
2023-11-07,Patna,25.5941,85.1376,347.2,208.2,336.0,84.1,33.4,18.05,11,1.4,11,2023
2023-11-07,Ahmedabad,23.0225,72.5714,197.2,116.9,168.8,51.3,20.7,9.54,11,1.4,11,2023
2023-11-08,Delhi,28.6139,77.209,449.2,260.2,398.6,111.6,42.6,20.71,11,1.4,11,2023
2023-11-08,Mumbai,19.076,72.8777,183.7,113.7,175.6,43.7,19.8,9.82,11,1.4,11,2023
2023-11-08,Chennai,13.0827,80.2707,156.5,92.1,126.5,39.4,13.6,7.1,11,1.4,11,2023
2023-11-08,Kolkata,22.5726,88.3639,236.9,140.4,214.3,62.0,23.0,12.24,11,1.4,11,2023
2023-11-08,Bengaluru,12.9716,77.5946,140.4,88.9,124.9,34.8,13.3,6.86,11,1.4,11,2023
2023-11-08,Hyderabad,17.385,78.4867,140.6,79.9,132.7,30.8,13.4,8.05,11,1.4,11,2023
2023-11-08,Puducherry,11.9416,79.8083,97.9,62.9,83.4,20.3,6.6,6.21,11,1.4,11,2023
2023-11-08,Lucknow,26.8467,80.9462,234.1,144.2,202.7,63.8,27.8,10.02,11,1.4,11,2023
2023-11-08,Patna,25.5941,85.1376,260.1,159.9,238.2,68.1,24.9,14.99,11,1.4,11,2023
2023-11-08,Ahmedabad,23.0225,72.5714,229.3,131.5,204.3,52.5,26.1,10.8,11,1.4,11,2023
2023-11-09,Delhi,28.6139,77.209,431.4,256.5,383.3,100.2,44.3,22.87,11,1.4,11,2023
2023-11-09,Mumbai,19.076,72.8777,159.4,87.9,149.9,33.3,18.4,7.07,11,1.4,11,2023
2023-11-09,Chennai,13.0827,80.2707,98.4,60.3,80.3,21.8,10.5,2.49,11,1.4,11,2023
2023-11-09,Kolkata,22.5726,88.3639,334.1,200.7,290.3,79.5,35.4,17.31,11,1.4,11,2023
2023-11-09,Bengaluru,12.9716,77.5946,181.6,105.5,165.8,47.1,19.6,10.21,11,1.4,11,2023
2023-11-09,Hyderabad,17.385,78.4867,142.9,85.2,123.7,35.5,15.7,5.49,11,1.4,11,2023
2023-11-09,Puducherry,11.9416,79.8083,127.2,70.6,112.0,36.8,13.4,6.7,11,1.4,11,2023
2023-11-09,Lucknow,26.8467,80.9462,231.3,133.6,215.7,55.5,22.1,12.53,11,1.4,11,2023
2023-11-09,Patna,25.5941,85.1376,262.5,158.8,236.6,65.6,25.2,12.55,11,1.4,11,2023
2023-11-09,Ahmedabad,23.0225,72.5714,175.5,107.7,152.6,47.7,17.1,7.72,11,1.4,11,2023
2023-11-10,Delhi,28.6139,77.209,373.0,221.7,343.8,91.8,36.7,20.06,11,1.4,11,2023
2023-11-10,Mumbai,19.076,72.8777,216.3,138.1,204.7,50.5,23.6,12.34,11,1.4,11,2023
2023-11-10,Chennai,13.0827,80.2707,164.3,103.5,155.6,39.9,14.8,7.86,11,1.4,11,2023
2023-11-10,Kolkata,22.5726,88.3639,168.8,108.0,149.7,47.4,14.4,9.52,11,1.4,11,2023
2023-11-10,Bengaluru,12.9716,77.5946,125.2,68.7,125.7,35.7,12.9,6.29,11,1.4,11,2023
2023-11-10,Hyderabad,17.385,78.4867,183.4,111.0,158.7,44.2,22.3,11.84,11,1.4,11,2023
2023-11-10,Puducherry,11.9416,79.8083,136.3,84.2,120.0,30.9,12.2,6.26,11,1.4,11,2023
2023-11-10,Lucknow,26.8467,80.9462,447.8,277.7,409.0,108.1,46.6,22.15,11,1.4,11,2023
2023-11-10,Patna,25.5941,85.1376,185.3,112.6,160.0,43.1,18.0,8.77,11,1.4,11,2023
2023-11-10,Ahmedabad,23.0225,72.5714,222.5,133.1,185.2,61.7,20.3,10.17,11,1.4,11,2023
2023-11-11,Delhi,28.6139,77.209,365.7,218.9,340.8,92.5,37.7,18.56,11,1.4,11,2023
2023-11-11,Mumbai,19.076,72.8777,205.3,124.7,169.3,50.3,22.9,14.21,11,1.4,11,2023
2023-11-11,Chennai,13.0827,80.2707,95.9,59.7,81.7,32.2,6.9,5.42,11,1.4,11,2023
2023-11-11,Kolkata,22.5726,88.3639,181.6,107.4,163.2,49.7,16.0,9.74,11,1.4,11,2023
2023-11-11,Bengaluru,12.9716,77.5946,140.6,85.7,134.2,30.0,15.7,6.46,11,1.4,11,2023
2023-11-11,Hyderabad,17.385,78.4867,206.4,125.5,184.1,49.2,22.3,11.58,11,1.4,11,2023
2023-11-11,Puducherry,11.9416,79.8083,94.3,50.9,90.4,17.8,6.8,3.65,11,1.4,11,2023
2023-11-11,Lucknow,26.8467,80.9462,281.0,161.9,237.4,65.7,29.4,12.78,11,1.4,11,2023
2023-11-11,Patna,25.5941,85.1376,312.2,197.1,280.6,79.4,29.3,17.77,11,1.4,11,2023
2023-11-11,Ahmedabad,23.0225,72.5714,199.6,118.6,190.2,49.2,20.1,9.7,11,1.4,11,2023
2023-11-12,Delhi,28.6139,77.209,370.0,223.9,337.4,89.9,35.5,17.89,11,1.4,11,2023
2023-11-12,Mumbai,19.076,72.8777,139.9,76.0,128.3,38.7,15.7,4.61,11,1.4,11,2023
2023-11-12,Chennai,13.0827,80.2707,119.9,66.4,109.1,28.3,13.2,5.98,11,1.4,11,2023
2023-11-12,Kolkata,22.5726,88.3639,157.2,89.5,141.5,39.7,12.9,6.32,11,1.4,11,2023
2023-11-12,Bengaluru,12.9716,77.5946,141.7,78.0,114.2,33.6,13.2,6.21,11,1.4,11,2023
2023-11-12,Hyderabad,17.385,78.4867,143.4,86.1,123.3,36.1,13.6,7.34,11,1.4,11,2023
2023-11-12,Puducherry,11.9416,79.8083,122.6,77.8,120.6,34.0,12.7,5.7,11,1.4,11,2023
2023-11-12,Lucknow,26.8467,80.9462,282.8,165.3,254.6,73.5,26.8,14.1,11,1.4,11,2023
2023-11-12,Patna,25.5941,85.1376,288.6,174.2,255.3,69.2,27.5,14.93,11,1.4,11,2023
2023-11-12,Ahmedabad,23.0225,72.5714,219.6,129.6,199.7,53.2,24.2,10.01,11,1.4,11,2023
2023-11-13,Delhi,28.6139,77.209,377.0,219.2,336.5,87.5,39.2,19.62,11,1.4,11,2023
2023-11-13,Mumbai,19.076,72.8777,227.4,136.6,197.6,53.6,25.8,12.81,11,1.4,11,2023
2023-11-13,Chennai,13.0827,80.2707,129.1,74.9,127.1,29.5,13.4,7.81,11,1.4,11,2023
2023-11-13,Kolkata,22.5726,88.3639,210.2,130.3,193.3,52.4,19.0,9.79,11,1.4,11,2023
2023-11-13,Bengaluru,12.9716,77.5946,148.7,82.1,134.9,39.3,16.8,6.04,11,1.4,11,2023
2023-11-13,Hyderabad,17.385,78.4867,214.1,136.9,196.0,49.4,20.8,10.66,11,1.4,11,2023
2023-11-13,Puducherry,11.9416,79.8083,110.4,66.3,101.6,27.2,11.6,5.06,11,1.4,11,2023
2023-11-13,Lucknow,26.8467,80.9462,286.0,168.7,272.7,77.4,29.7,15.63,11,1.4,11,2023
2023-11-13,Patna,25.5941,85.1376,391.9,236.0,340.7,96.9,38.5,18.46,11,1.4,11,2023
2023-11-13,Ahmedabad,23.0225,72.5714,157.1,96.7,144.0,34.6,14.2,9.02,11,1.4,11,2023
